CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,Churn,Gender_Male,Service_Internet_Fiber optic,Service_Phone_Yes,Service_TV_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,StreamingMovies_Yes,StreamingMusic_Yes,OnlineSecurity_Yes,TechSupport_Yes,TotalServices,MonthlyChargesPerService,TenurePerService
2e3d9c88-2cdb-409d-b242-df3991fdb8e6,-0.5966408230075265,1.1089186586668496,-0.4902824469977793,0.39230144954498913,No,False,True,True,True,False,False,False,True,False,False,False,True,False,3,-0.26449661754336995,0.5993428746546591
b1dd7345-8a48-4df3-82c2-1fa7c1eeea56,0.43528685989301646,0.13344179971075792,-0.3158549760457345,-0.10750046097573926,No,False,False,True,False,False,False,False,True,False,True,True,False,True,1,-0.5150050619084043,0.21529396815982488
e5367bb4-3d1e-47eb-b6de-4bfd3ded21d1,-0.734231180727599,-1.6224165464102072,-0.6302186101344479,-1.2797809233051622,No,False,False,False,False,False,False,True,False,False,False,True,True,False,0,0.004089864910237158,-0.001677516835448379
08d167ef-46e4-43fa-9065-ee4883f07d30,0.022515786732799237,-1.4273211746189889,-1.4100506554078078,-1.259919518223419,No,True,True,False,True,True,False,True,False,False,False,True,True,False,2,-1.1545908545499317,-1.1620635259178511
34a83466-cc43-4954-bc77-09a11c8e4c5c,1.0544434696333422,0.6211802291888039,-1.5424315796896797,-0.7347228885879945,No,False,False,True,False,True,False,False,False,False,True,False,False,False,1,-2.530834289223845,1.0083388128973496
534cca8c-dc65-4734-9cb7-1fb0d95cbd45,1.1920338273534146,-0.5006181586107017,-1.0930591121522089,-0.8400686749845968,No,False,True,True,True,False,False,False,False,False,True,True,True,True,3,-0.5947096716519072,-0.27300645455661793
32d31acb-7e72-4de6-9393-d82c9187fbcf,-1.6973636847681055,-0.15920125797606954,-0.8384804116101473,-0.5687926340248209,No,True,True,True,True,False,False,False,True,False,True,True,True,False,3,-0.4552463926687376,-0.08796265745119553
0ab0ca2c-9d1e-4ee7-9a35-6628947e8792,0.5728772176130889,0.5724063862409993,1.2602335467940216,1.4254297049341733,No,False,True,True,True,False,False,True,False,False,False,False,False,False,3,0.6944708840067091,0.3085597649175668
fec90ba5-5efe-443f-81ae-3f2beecf9210,1.0544434696333422,-1.6711903893580116,0.34276475890501823,-1.2833775774265819,Yes,True,True,False,False,False,False,False,True,False,True,True,False,True,1,0.5674099356190354,-2.718971957369016
f7d0aa38-3377-4b63-a21b-bb97321430bc,0.5040820387530526,1.6942047740405046,1.4829488486875926,2.5950206574139254,No,True,True,True,True,True,False,False,True,False,True,True,True,True,3,0.8164787590397271,0.9165608125496689
6fea596e-0635-4469-b3fc-8e253b8a896d,0.22890132331290783,-0.20797510092387414,-0.5494104032527096,-0.4441281329612457,No,False,False,False,True,False,True,False,True,False,True,False,True,True,1,-0.8988439961936959,-0.3398374231564423
00eda7cc-36bd-4dac-9b6b-45fa036a6217,-0.9406167173077076,-1.5736427034624028,-0.3454189541731997,-1.236961585480927,No,False,False,True,False,True,False,False,False,True,False,False,True,False,1,-0.5635922687799602,-2.5603629884215118
f35b5bf6-8204-492c-92a9-7c0e314a6b92,-0.9406167173077076,-0.7932612162975292,0.6995034283097651,-0.37497234853786,No,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1.1536955652024765,-1.291491236841472
7155658e-f702-42e9-900c-1a6c01dd5112,-0.5966408230075265,-0.012879729132655726,0.23337803983339703,0.13070870814288074,No,True,False,True,True,False,False,True,False,False,False,True,False,False,2,0.19586356755225792,-0.012148501048440351
5f5da88a-5c20-434c-8a22-431ddb6d509b,0.36649168103298024,-0.20797510092387414,0.06913371690303473,-0.12496764363937786,No,True,False,True,True,False,False,False,False,True,False,False,False,False,2,0.060899104020158204,-0.17075746999594535
f732fa32-3760-42f5-9fd5-fd86ae65b3f1,0.022515786732799237,-0.40307047271509244,0.22582280097860022,-0.20849408306565367,No,True,True,False,False,False,True,True,False,False,True,False,False,False,1,0.3752205395493253,-0.6570553610514521
77ec0b9e-d4a7-4df0-a77f-e17705b75be2,0.5728772176130889,-1.7199642323058164,0.2537443358767616,-1.3170563061079195,Yes,False,True,True,True,False,True,False,False,True,True,True,False,False,3,0.14309606232357105,-0.9338771585045551
13440156-895c-4e81-91b3-bcb284a0ef45,0.8480579330532336,1.1576925016146542,0.8502797167598373,1.7236114853791822,No,False,True,False,False,False,False,False,True,False,False,False,False,False,1,1.401490320247411,1.8806881421086266
bdd383dc-0e89-4701-adfd-481fda996556,1.329624185073487,0.962597129823436,0.5296747983997705,1.2259164905863855,No,False,True,False,False,False,False,False,True,False,False,True,False,True,1,0.8745890546180943,1.563470204213617
15942e15-dabc-4fbd-9339-1eae600eb71b,1.742395258233704,-0.06165357208046033,1.4796639622289856,0.787970646360955,No,False,True,True,False,True,False,False,False,False,True,False,False,False,2,1.2199739168338304,-0.0518007432853166
cd4327c7-8193-430a-b6ea-1cee7accc6dd,0.022515786732799237,-0.30552278681948325,1.4491145181639378,0.4660435000226107,No,True,True,True,False,False,False,False,True,False,True,False,False,True,2,1.1948705266168596,-0.25006195446969776
4a39a7fe-9369-4072-8aa6-d0c5b2b835f0,1.5360097216535955,0.8650494439278268,-0.27906424770933347,0.4220589739548982,No,True,False,True,True,True,False,False,False,True,False,False,False,True,2,-0.22522555866789332,0.7015918592153318
ae90bd73-c961-4c6e-8785-3aa35cbbe24f,0.16010614445287163,-0.012879729132655726,-1.5476873980234516,-0.9103098402375233,No,True,True,True,True,False,True,False,True,False,True,True,False,True,3,-0.8437640950231418,-0.008658172977443028
6f416e22-5df5-400d-8ad7-6eb5709b2344,1.1920338273534146,0.9138232868756314,-1.6284956049051897,-0.7432037564423472,No,True,False,True,False,False,False,False,False,True,True,False,False,False,1,-2.672277047005486,1.4841657197398646
e1479daf-549d-4714-83cd-e9ec53be3018,-0.734231180727599,1.0601448157190452,-1.2602598328953178,-0.3642143091391767,No,False,False,True,False,False,True,False,False,False,False,True,False,True,1,-2.067096392527551,1.7220791731611218
3f94ade2-6807-4ad1-baef-d9300ecf243c,1.1920338273534146,1.401561716353677,-1.4189198488460477,-0.41063562157909367,No,False,True,True,True,False,True,False,True,False,False,False,True,False,3,-0.7732226687503646,0.757951843602164
cf9de89b-12a2-484c-bc15-7410ac9e6768,1.3984193639335232,1.5966570881448956,-0.43838124095178466,0.7543185201509293,No,False,True,True,True,False,True,False,True,False,True,False,False,False,3,-0.2360641038926075,0.8636911562338342
ac4d31a5-25a1-46e3-9cbc-af11bc05e504,-1.1470022538878162,0.718727915084413,-1.491187350935407,-0.6699724734139213,No,True,True,True,True,False,False,False,True,False,True,True,False,True,3,-0.8128122447197804,0.3878642493913193
b80bb6ee-7653-4225-a04c-ccd33e715b94,0.22890132331290783,-0.69571353040192,0.38776770338793715,-0.3888481975743418,No,True,False,True,True,False,False,False,True,False,True,True,False,False,2,0.32273016327243137,-0.5672798923647077
2b41eea4-33c8-4e49-a1d2-edb73234a0d1,-0.11507457098727306,0.8162756009800222,-1.040172440168632,-0.2579427567409074,No,False,True,True,True,False,False,False,True,False,False,False,False,False,3,-0.5657373001470165,0.4407339057071542
3dd52b22-b1d6-4ef3-a8a5-a57c24b94059,0.8480579330532336,-0.012879729132655726,0.023473795128394027,0.0072413182883578325,No,False,True,True,True,False,False,False,False,True,False,True,False,True,3,0.016949277075568713,-0.008658172977443028
601dbfcf-0bc2-467a-a8aa-13b3ebdc95e1,-0.45905046528745413,1.547883245197091,-1.3262860507133232,-0.2619437684262733,No,True,True,True,True,False,False,False,False,False,False,False,True,False,3,-0.722476030462295,0.8372563280759167
9c66d3b1-b53e-4fa6-a5ea-280430f461c9,-1.4909781481879971,-0.012879729132655726,1.0539426771934863,0.6089147324523059,No,False,True,True,True,False,False,False,True,False,True,True,False,False,3,0.5814606398758307,-0.008658172977443028
2f7ee428-9000-498c-92e4-e0d70d69435e,-1.766158863628142,0.7675017580322177,0.8972535931179211,1.3549012329910741,No,True,True,True,True,True,False,False,False,True,True,False,True,True,3,0.4956232410694155,0.4142990775492368
f625716d-bd7b-4738-99c1-c7e72ba7fa2c,0.22890132331290783,0.8162756009800222,-0.39534922834402986,0.2879399545869408,No,True,False,True,False,False,False,False,False,True,False,True,False,True,1,-0.6456506626074769,1.3255567507923594
6dd41a45-9dac-431e-9602-86662415bb84,1.5360097216535955,0.6699540721366085,1.3262597646120275,1.5976062197614684,No,True,True,False,False,False,False,False,True,False,True,False,True,False,1,2.183744350879462,1.087643297371102
a3779a6b-fa79-4d78-84cf-1cfc904b51a0,-1.6285685059080697,0.23098948560636712,-1.0549544292323647,-0.5184660787962624,No,False,True,True,False,False,False,False,False,True,False,False,True,False,2,-0.8627976843935322,0.18611271013594072
e0b04a68-9e58-4d62-b6f1-7977d4a9cc43,1.2608290062134508,-0.8908089021931384,1.0086112440647066,-0.39933489176563997,No,False,True,True,True,True,False,False,True,False,False,False,True,False,3,0.5566271785859246,-0.48448507981995786
ef7be0a2-22d0-4d52-9116-364d1e75ff50,-0.8718215384476714,-0.69571353040192,0.12826167315796502,-0.48718157253302896,No,True,True,False,True,True,False,False,False,True,True,True,False,True,2,0.109486310891714,-0.5672798923647077
dc435952-3717-4c5f-88cd-a653ba02af5a,0.022515786732799237,1.4503355593014815,-0.582259267838782,0.4920341144947019,No,False,True,False,False,False,False,False,True,False,False,False,True,False,1,-0.9528297816065356,2.356515048951141
d103b46e-2775-4dd9-a175-de6bc4a15e68,1.6048049005136318,-0.7444873733497246,-1.3877134274892788,-1.045806867619456,No,True,True,True,False,False,True,False,True,False,True,True,True,True,2,-1.1362356875095663,-0.6069321346015839
c59b9d98-b4ac-4a06-9e4c-043df9d6573c,-1.5597733270480334,0.37731101444978093,-1.1022567942363088,-0.4923477724618723,No,True,True,True,True,False,False,False,False,False,False,False,True,False,3,-0.5997483449571055,0.20282045228589685
e0af21e6-95ae-4da1-9458-2d39610a8965,-0.5966408230075265,0.5236325432931948,1.1695706805364618,1.2891824878612341,No,True,True,True,True,False,False,False,False,True,True,False,True,False,3,0.6448039614268966,0.28212493675964934
0290509c-3432-4377-9535-66233daa8e12,0.7104675753331612,0.13344179971075792,0.3286397471330068,0.3133027507360623,No,True,True,True,True,True,False,False,True,False,False,True,True,False,3,0.18412525923732936,0.07064631149630936
074c74d9-007c-4e74-83c1-80517bbc8c1e,-0.11507457098727306,-0.3542966297672879,-0.8861112652599522,-0.6859392766955478,No,False,False,False,True,True,False,False,False,False,False,True,True,True,1,-1.4521982966753046,-0.5777508765776996
6755fb7a-2ae2-439d-a7e6-3f93a3c1b1b0,1.4672145427935597,0.8650494439278268,-0.03598264977239707,0.6426626275590557,No,True,False,True,True,False,False,False,False,True,True,True,False,False,2,-0.025478152640385568,0.7015918592153318
5295ce22-50cc-4386-8454-956bd43099fb,-1.766158863628142,-0.9395827451409429,-1.310847084357869,-1.0847369241378368,No,True,True,False,False,False,True,False,False,True,True,False,False,True,1,-2.150234502063324,-1.5294046902627292
fe158888-5a4e-44f5-a547-649e8b362ce1,1.329624185073487,1.1576925016146542,-1.3404110624853345,-0.4054055757191007,No,False,True,True,True,False,True,False,False,False,True,False,False,True,3,-0.7302139930381355,0.6257777028125767
701f0f8e-0f10-43b6-a9a6-1fb9e6607156,-0.8030263595876351,-0.2567489438716787,1.317062082527927,0.4659264491488368,No,True,True,False,False,False,False,True,False,False,True,True,False,False,1,2.168628330963866,-0.41914190763019465
015b52dd-7214-4ffe-bb03-0a3225a8c72b,0.022515786732799237,0.6211802291888039,-0.16080833519947238,0.3522274867601808,No,True,True,True,False,False,False,True,False,False,False,True,False,False,2,-0.12805114492478134,0.5033306480309506
f74ec8ed-8a9c-4fa1-b722-345f9cd24a8f,-0.8030263595876351,-1.6711903893580116,-0.4771429011633504,-1.3098523568765559,No,False,False,True,False,False,False,False,False,False,True,False,False,False,1,-0.7800752682854484,-2.718971957369016
89ae10a8-762c-4017-95a3-090c39439c6e,1.5360097216535955,0.5724063862409993,1.4527278932684058,1.5732968814763133,No,False,False,True,False,False,False,True,False,False,True,True,True,False,1,2.391589624718894,0.9290343284235971
b43f1df9-1693-4334-b5fb-6ab2ed286139,-0.18386974984730936,-1.0859042739843567,-0.3542881476114394,-0.9105811854449085,No,False,True,True,False,False,False,False,True,False,True,True,False,True,2,-0.287039282965595,-0.8844978302597174
359e316d-0d9b-4940-be4f-728652287aae,-1.5597733270480334,1.1089186586668496,-0.5605790172119743,0.3174899797206141,No,True,False,True,True,True,False,False,False,True,False,True,True,False,2,-0.4565546491619123,0.8998530703997129
7a4f85ec-e2ca-429e-b8e4-63efac8c55ec,-1.0094118961677438,1.0601448157190452,-0.7681838413959522,0.09774292569271163,No,False,True,False,False,False,False,False,True,False,False,True,False,False,1,-1.2583893270432096,1.7220791731611218
a262dc4c-6cd9-401f-9f76-ae70d7ac534b,0.7104675753331612,1.0601448157190452,0.19133149316322423,0.9999178558000991,No,False,False,True,False,True,False,False,True,False,True,False,False,True,1,0.3185354648658436,1.7220791731611218
5684ba2d-08dc-4839-b28e-ee1eb0556eb7,0.7104675753331612,0.718727915084413,0.16932275389055562,0.703023634966604,No,True,True,False,True,False,False,False,False,True,False,False,True,False,2,0.14322742677473896,0.5826351325047031
8b75a6e6-6a4e-4f01-b2f7-33c0b7921d92,1.1232386484933785,-1.6711903893580116,-1.6117426839662927,-1.3375561705011574,No,True,True,True,False,False,False,False,False,False,False,True,False,False,2,-1.3203272157673502,-1.360324737102232
ec17ab96-e083-4269-8a4d-e14cbbbf5dc8,-1.4221829693279608,0.23098948560636712,0.4836863879792687,2.5950206574139254,No,True,True,True,False,False,False,False,False,True,True,False,False,False,2,0.4015494099751776,0.18611271013594072
7cd553f2-4c58-40d6-adb3-facb678a8084,0.8480579330532336,-0.9883565880887474,0.9245181507243612,-0.5194503702348164,No,True,True,False,False,False,False,False,False,False,False,True,True,False,1,1.5234981952804294,-1.6087091747364815
3fb96d6a-4cf1-43b4-a5e4-f06b549b7f3a,1.329624185073487,-1.5736427034624028,0.3585322139063326,-1.1896783529704926,Yes,True,False,True,True,False,False,False,False,True,True,False,False,True,2,0.2987064887637175,-1.28102025262848
3967dc6e-62da-4f69-8669-647d38746d82,-0.18386974984730936,-1.183451959879966,1.1925648857467122,-0.6836674256454796,No,False,True,True,True,True,False,False,False,True,True,True,False,True,3,0.6574006446898922,-0.6430940487674628
bd604c73-8d4b-4c1f-9c82-6b8816aa981b,-1.07820707502778,-0.3542966297672879,-0.7570152274366875,-0.6271797380609984,No,False,True,True,True,True,False,False,True,False,False,False,True,True,3,-0.4106181433941232,-0.1937019700828655
f0e973ef-f2d5-4580-8900-1595745ee6eb,-0.9406167173077076,-1.4273211746189889,-1.0342596445431391,-1.2126362857129847,No,False,True,True,True,False,False,False,True,False,True,True,True,True,3,-0.5624981530222462,-0.7752681895570501
d485f47e-db1a-4b23-94d3-2d13bc4e725a,0.5040820387530526,-1.0859042739843567,0.6255934829911021,-0.6916960514875237,No,True,True,False,True,True,False,False,True,False,False,True,False,False,2,0.518158706466912,-0.8844978302597174
523d0b06-3161-4e0a-8ed8-ecb1ff52d511,-0.11507457098727306,-1.183451959879966,-1.0454282585024037,-1.1047419825646665,No,True,False,True,True,False,False,False,False,False,True,False,False,True,2,-0.8549697455086704,-0.9638023147334699
3dc582ca-d467-4419-8f03-3edcf0fa9f7e,-1.3533877904679248,-1.5248688605145981,-1.3657046882166102,-1.2782486209575754,No,True,True,True,False,False,False,False,True,False,True,True,True,False,2,-1.1181504493962648,-1.2413680103916036
fb5b827d-d64c-4fee-bd44-002f330a211d,1.742395258233704,-0.20797510092387414,-1.3476378126942703,-0.849140117702082,No,False,True,False,True,False,False,False,True,False,False,False,False,True,2,-1.1033043584077338,-0.17075746999594535
accfba55-7ac2-41a4-88bc-8b3270d593f1,-1.5597733270480334,0.32853717150197637,0.8591489101980772,0.8439848099560778,No,False,True,True,True,True,False,False,False,False,False,False,True,False,3,0.47474873737645085,0.17638562412797937
b8bf2a68-2de4-41e1-89e9-677953a12d59,-1.2845926116078883,1.5966570881448956,-1.570681603233702,-0.5127305859813363,No,True,False,True,True,False,False,False,False,True,False,False,False,True,2,-1.2865860998843253,1.2963754927684754
565f55c5-a5a2-47e4-ba2c-42ed2fad9386,-0.45905046528745413,0.42608485739758545,-0.7139832148289326,-0.18732915688960897,No,False,True,False,True,False,False,False,False,True,True,True,False,False,2,-0.5826114581008933,0.34472167908344564
67f7b98b-13f4-4faa-bf3a-082091b5e39b,0.16010614445287163,-1.3297734887233799,-1.2405505141436741,-1.2009099163585344,No,True,True,True,True,False,False,False,True,False,False,True,False,True,3,-0.6755083971531243,-0.7223985332412153
0a7e08d0-ca34-4773-9130-ebeea1a86240,1.673600079373668,0.6211802291888039,0.814802943006879,1.1335101462360733,No,False,False,False,True,False,True,False,False,True,False,False,False,True,1,1.343185672001544,1.0083388128973496
5a413ba4-7859-4e99-a550-4f9610590973,1.2608290062134508,-0.15920125797606954,-0.011017512686982374,-0.12543052664021137,No,False,True,True,True,True,False,False,True,False,True,True,True,False,3,-0.0019457478189254256,-0.08796265745119553
a1d89650-64fd-4445-a139-3aed6c34304a,1.329624185073487,-0.8908089021931384,-0.9899136773519412,-0.9780716551641458,No,False,True,False,True,True,False,True,False,False,False,False,True,False,2,-0.8093517568348209,-0.7258888613122126
a7b9530a-6ba4-414f-b137-bdce7f6bcee1,-1.1470022538878162,-1.3297734887233799,0.8000209539431469,-0.8979290500887913,Yes,True,True,False,True,True,False,False,False,False,False,False,False,False,2,0.6614909667380019,-1.0827590414440986
5344325d-e4cf-4b90-96e1-7c35053952a9,1.1232386484933785,1.2552401875102634,0.8000209539431469,1.7702828610494346,No,False,True,True,True,False,False,False,True,False,True,False,True,False,3,0.442357266128747,0.6786473591284117
f241ca0f-37ff-4446-9329-b8cab7ed92a6,0.5040820387530526,1.0113709727712406,0.05303777325585893,0.8266612806375252,No,False,True,True,True,True,False,False,False,False,True,False,False,False,3,0.03314501269942051,0.5464732183388242
2af560ab-c935-480f-af76-c1b2581eab8b,-0.04627939212723686,-0.3542966297672879,-0.7589861593118519,-0.6278341588552804,No,True,True,True,True,False,True,False,True,False,True,True,False,False,3,-0.41169785910238005,-0.1937019700828655
1c660b2f-abae-462b-a133-c3895658a8ed,0.985648290773306,-0.5493920015585063,0.2609710860856975,-0.3168991536631674,No,False,True,False,True,False,False,False,True,False,False,False,True,False,2,0.2185375974256504,-0.448323165654079
215f26c1-6dd1-4f8e-898c-6de5ee629d13,1.5360097216535955,-1.0371304310365523,1.4014836645141329,-0.45608328356898137,No,True,False,True,False,False,False,False,True,False,True,False,False,True,1,2.3073717994748644,-1.6880136592102344
3cbbd7a4-c0d0-4b4c-8444-135bf78c9023,-1.6285685059080697,-1.4760950175667935,-1.4954577033315963,-1.2809248295715903,No,True,True,True,False,False,False,False,True,False,False,True,True,False,2,-1.2247723755866236,-1.2017157681547272
1629f82a-b5be-4fc7-b524-0f4004521497,-1.4221829693279608,0.27976332855417174,-0.7882216487934565,-0.3102166128695243,No,True,True,True,True,False,False,False,False,False,True,True,False,False,3,-0.42771364210818924,0.14995079597006186
d5d2acad-3345-454c-9c56-2ad6251dbc43,-1.4909781481879971,-0.3542966297672879,-0.7287652038926652,-0.6099519776391703,No,True,True,False,True,False,True,False,False,False,False,False,True,False,2,-0.5947582598187823,-0.289714196706574
45d084b7-549c-4f37-8cd8-c1fc26ffb110,-1.4909781481879971,-1.5736427034624028,0.4104334199523275,-1.1882631014966796,Yes,True,True,True,False,False,False,False,False,False,True,False,True,False,2,0.34135525923986143,-1.28102025262848
5f030ebf-1b8e-4c2e-a2c4-e6843a666126,1.3984193639335232,1.0113709727712406,0.474160217249308,1.216861009351688,No,False,True,True,True,False,False,False,True,False,False,True,False,True,3,0.26384426903028974,0.5464732183388242
8d30588a-c16c-42b6-9c61-0ecbba613abb,-0.2526649287073455,0.6211802291888039,-0.9872857681850552,-0.30354471306440617,No,True,True,True,False,False,True,False,False,True,True,False,False,False,2,-0.8071923254183071,0.5033306480309506
c5bcd89b-1eac-47a6-b3a1-604680977b3c,1.5360097216535955,0.37731101444978093,-0.9550938808907045,-0.3886673007694183,No,True,True,True,False,False,False,False,False,False,False,True,False,False,2,-0.7807392905660158,0.30506943684656945
18ba54af-f2d5-4abb-a431-2d0b8905d426,-1.2157974327478525,-1.0859042739843567,1.3840737662835148,-0.5231002292988604,No,True,True,True,False,False,False,False,False,False,False,False,False,False,2,1.1414245990581484,-0.8844978302597174
c909eacc-b1b6-4915-aa91-09251bc25ca5,0.5728772176130889,-1.6224165464102072,0.8194017840489293,-1.2139451273015482,Yes,True,False,True,False,False,True,False,False,False,False,False,False,False,1,1.3507436819593417,-2.6396674728952636
2afa0a8e-13a5-44a0-8496-3fb8e1d38b7c,-0.45905046528745413,1.2552401875102634,1.404111573681019,2.382544058795667,No,False,True,False,False,False,False,False,True,False,True,True,False,True,1,2.311690662307892,2.0392971110561313
aee60b4d-710f-419d-bafb-e780b8037099,1.5360097216535955,1.3527878734058725,1.060512450110701,2.143100535008158,No,True,True,False,False,True,False,False,False,False,True,True,True,True,1,1.7469993468895866,2.1979060800036363
57815f5a-0ca3-4957-892e-32e11d4475b1,1.0544434696333422,0.42608485739758545,-0.34410499958975677,0.07577460488303633,No,False,True,True,False,False,False,False,False,True,False,False,True,False,2,-0.2786714862266047,0.34472167908344564
06fbb909-75f3-471a-80be-1fa1a91caf0c,0.5728772176130889,1.0601448157190452,-1.264530185291507,-0.3647942430137844,No,True,True,True,False,False,False,False,False,False,True,False,True,True,2,-1.0350123398604913,0.8602008281628368
622b7ca5-9331-4584-b10a-5df62d2d9512,1.6048049005136318,-0.7932612162975292,0.4032066697433912,-0.473433415358846,No,False,True,True,False,False,False,False,False,True,True,True,True,False,2,0.33541682284444874,-0.6465843768384602
62c34900-4bbb-48a2-984c-5d42145f3f51,-0.5966408230075265,1.0601448157190452,-0.5086778111659797,0.3413789989590355,No,True,False,True,True,False,False,True,False,False,False,False,True,False,2,-0.4139058786857686,0.8602008281628368
6298125c-7727-4997-80f3-b8a776940b42,-0.6654360018675628,1.0113709727712406,-0.2675671451042081,0.5453933514528597,No,True,True,True,True,False,True,False,True,False,True,True,True,True,3,-0.14248874251035187,0.5464732183388242
4b35abc7-8b4f-473c-8d49-52b207b5aaef,0.022515786732799237,1.547883245197091,-0.2659247018749043,0.9155348167975679,No,False,True,True,False,False,True,False,False,False,True,True,False,True,2,-0.2144284015853252,1.256723250531599
92294952-67e5-41ec-a607-c3cef490c72c,-1.6285685059080697,0.7675017580322177,1.411338323889955,1.7862283823540113,No,True,False,True,True,False,True,False,False,True,False,False,True,False,2,1.1638287000044771,0.6222873747415794
cbf706a5-3214-4b8b-92b9-7232da65a256,0.36649168103298024,0.03589411381514878,-1.438629167597691,-0.8338649786745747,No,False,False,False,False,False,False,False,True,False,True,True,False,True,0,0.004089864910237158,-0.001677516835448379
17f615e6-0ba6-4469-a8ef-8ca1b4b37974,0.5728772176130889,-1.3785473316711843,-1.030646269438671,-1.1919714859976105,No,True,True,False,False,False,True,False,True,False,True,False,False,True,1,-1.6897357524918,-2.2431450505265014
dfd26d9e-aee7-4987-982e-68b9bc619492,0.7792627541931973,0.37731101444978093,0.33192463359161434,0.5240741309432038,No,False,True,True,False,True,False,False,False,False,False,False,False,False,2,0.2768422456715177,0.30506943684656945
4b2c73fb-cd7c-496d-9a27-32e4cc772ef1,-0.9406167173077076,-1.5248688605145981,1.2382248075213529,-1.0770434894343275,Yes,True,False,True,False,False,False,False,True,False,True,False,True,False,1,2.03906244597305,-2.481058503947759
fc150042-f807-4ef0-b3b5-ad865816dd69,0.022515786732799237,1.5966570881448956,1.3502394357598602,2.5950206574139254,No,True,True,False,False,True,False,False,True,False,False,True,False,False,1,2.2231539742308346,2.594428502372399
b0d63afc-76b3-4089-b0ad-dfe2d1ce0e19,-0.11507457098727306,-0.2567489438716787,0.17030821982813782,-0.11269858387015737,No,False,True,False,True,False,False,True,False,False,True,False,False,False,2,0.14403721355593158,-0.2104097122328215
3f3d91ab-4276-4121-9948-84c56cadd467,-1.2157974327478525,0.42608485739758545,-1.5513007731279194,-0.8055971926581531,No,True,True,True,False,False,False,False,False,False,False,False,False,False,2,-1.2706602931875375,0.34472167908344564
4b725cfd-bb40-4ea5-84ff-058490b9c50e,-1.5597733270480334,-1.3297734887233799,-0.4728725487671609,-1.0878600542698977,No,True,True,True,True,False,True,False,True,False,True,True,True,False,3,-0.25495912878710153,-0.7223985332412153
96d86dc1-e134-4f20-b7b6-1c7816fe4da9,-0.8718215384476714,-0.20797510092387414,1.3531958335726064,0.5401154211445046,No,True,True,True,True,True,False,False,False,True,True,True,True,False,3,0.7453974749128213,-0.11439748560911303
71075115-4864-44a8-8c2b-f525dfaba923,0.022515786732799237,-0.15920125797606954,-0.022843103937968377,-0.13038922729281915,No,True,False,True,True,False,False,False,False,True,True,False,True,False,2,-0.014680995557817827,-0.1311052277590691
59b1a276-903c-40ed-a9a3-07637219a3e7,0.5040820387530526,1.4991094022492863,0.7218406562282941,1.946338016194059,No,True,False,True,True,False,False,True,False,False,True,True,True,False,2,0.5972478820967221,1.217071008294723
a2fe8d84-bf8e-4c5b-9a45-d0f3b93e82be,-1.07820707502778,-0.30552278681948325,-0.7806664099386597,-0.6055785313554325,No,True,True,True,True,False,True,False,False,False,False,False,False,True,3,-0.42357473189320477,-0.167267141924948
cf37f7ba-8ddc-42a5-b626-d159d3761a73,0.985648290773306,-0.3542966297672879,-1.582835683130549,-1.0154374863693647,No,False,True,True,True,True,False,True,False,False,True,False,False,False,3,-0.8630190251537213,-0.1937019700828655
55381c52-61d5-4d14-a040-edea62de3c5b,-1.6285685059080697,-1.6224165464102072,0.2350204830627005,-1.2348227467874202,Yes,False,True,True,False,False,False,False,True,False,False,True,True,True,2,0.1972132121875788,-1.3206724948653559
bfd69041-052b-4df3-b84e-db5c7a105b95,0.09131096559283544,1.0113709727712406,1.0779223483413194,1.779928917147265,No,False,True,True,False,False,False,False,False,False,False,True,True,True,2,0.8898508390343144,0.8205485859259605
b5d8e8c7-afdb-42d9-8366-d20fa14bd3df,0.16010614445287163,-0.30552278681948325,1.5880652153630246,0.5459413623618924,No,True,True,False,True,False,False,False,True,False,False,True,True,False,2,1.3090504627650161,-0.25006195446969776
9d6f4385-d57a-48ad-8251-c3b8a07c1af4,-1.2157974327478525,-1.3297734887233799,1.1160270312611633,-0.8553916984604663,Yes,False,True,True,True,False,True,False,True,False,True,True,True,True,3,0.61547168468592,-0.7223985332412153
f8063281-7e00-4d26-9420-3cfa151308db,-1.6285685059080697,-0.5006181586107017,0.15486925347268382,-0.3107593032842947,No,True,False,True,False,False,False,False,False,False,True,False,False,True,1,0.25861124305759137,-0.8156643299989571
cdfeadc3-7a7b-4636-bc41-5ca54e747d54,-0.11507457098727306,-1.6711903893580116,0.3345525427585001,-1.2835265512659302,Yes,True,False,True,False,False,False,False,True,False,False,True,False,True,1,0.5539134892658254,-2.718971957369016
64e73379-d8ac-44c4-8e1e-cf0c186b040c,0.5040820387530526,1.2552401875102634,1.042445574588361,2.014280727925605,No,True,True,True,False,False,False,False,False,True,False,True,True,False,2,0.8606985149113807,1.0188097971103416
19f9a630-472d-4e31-bec0-be85e61f7f48,-1.0094118961677438,-1.6224165464102072,-1.5999170927153066,-1.3201475132744056,No,True,False,True,True,False,True,True,False,False,False,True,True,False,2,-1.310609774393039,-1.3206724948653559
4a6b5f82-9e71-46a9-85a4-b7b3947601f9,1.0544434696333422,0.47485870034539,1.4609401094149244,1.4608269532622837,No,False,False,True,False,True,False,False,True,False,True,False,False,False,1,2.405086071072105,0.7704253594760921
